movie_title,review
"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)","Michael Harrington
3 years ago
Superbe Cinematogaphy, Music, & Storytelling by Jacques Demy. The Quality is so refined that it seems somewhat surreal. A Vintage French wine with a taste of both sides of the Gironde River.
4 people found this helpful.
Helpful
Unhelpful"
"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)","Lena Leppanen
3 years ago
Seen it 1965 first and only time.  Loved it and since the music and story line has stayed with me all these years. 
Seeing this trailer brought back lots of memories of my youth 
How I love romantic situations of this film....they do not make films like that anymore - pity.
5 people found this helpful.
Helpful
Unhelpful"
"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)","Hugh Stephenson
4 years ago
Umbrellas of cherbourg is an icon of what was beautiful and what was sad about the 1960s.it is the standard of cinema as an art form that can convey love,beauty and loss. The wealth of the french New wave
It's not  only beautiful ,but  stays with you all your life.
6 people found this helpful.
Helpful
Unhelpful"
"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)","RAVI KIRAN
9 months ago
It is not surprising that this French musical influenced Damien Chazelle's La La Land. Filled with striking colours and a continuous score by Michel Legrand, this is a musical for the ages.
6 people found this helpful.
Helpful
Unhelpful"
"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)","Laras A
4 years ago
the production design of this movie is so meticulously done. the final product is nothing but stunning.
4 people found this helpful.
Helpful
Unhelpful"
"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)","Wajahat Habibullah
3 years ago
A simple tale beautifully told, with the lead role played by the most perfectly beautiful woman of her time
5 people found this helpful.
Helpful
Unhelpful"
"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)","Nadya Rossi
9 months ago
Charming, sweet, sad story. Music is exceptionally lovely. Acting is top notch.
4 people found this helpful.
Helpful
Unhelpful"
"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)","Nancy Ogden
4 weeks ago
My all time dream movie. Music is fabulous by Michel Legrand
Was this review helpful to you?
Helpful
Unhelpful"
"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)","gordon riella
2 years ago
this is a fabulous example of a turkey,  on broadway that was musically,,
an incredible artistic achievement.
Was this review helpful to you?
Helpful
Unhelpful"
"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)","Laura Popper
a month ago
Drop dead gorgeous Catherine Deneuve is impossibly irresistible and the movie still has power and sadness 60 years after its release.
Was this review helpful to you?
Helpful
Unhelpful"
"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)","nathalia velasco
3 years ago
yes!!!!!! i love to see the game play with you guys !!!
Was this review helpful to you?
Helpful
Unhelpful"
"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)","Eddie M
5 years ago
What a strikingly wonderful colorful delightful french musical adventure. Timeless!
3 people found this helpful.
Helpful
Unhelpful"
"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)","Pankaj Shah
5 years ago
Just watch for Micheal Legend's composition n French actress Katherine Devenue(Worked with Omar Sharif in Mayerling movie).👌👌👌💐
2 people found this helpful.
Helpful
Unhelpful"
"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)","Patrick Vincent
2 years ago
good information answered all questions regarding subject
Was this review helpful to you?
Helpful
Unhelpful"
"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)","Fariba Alavi
a year ago
a romantic movie with so so ending
Was this review helpful to you?
Helpful
Unhelpful"
"Last Time I Saw Paris, The (1954)","rosemary franzese
8 months ago
Elizabeth Taylor didn’t have much time for her pre Mick Todd films but this was an exception, “I was proud of that” She said about “The Last Time I Saw Paris”. Based on a story by F Scott Fitzgerald, Montgomery Clift was originally meant to be her co star but had to drop out. Van Johnson stepped in. I am a little biased, I have a soft spot for Johnson, but I think they work beautifully together. Walter Pidgeon is terrific as Taylor’s father and he actually looks as if he could be her father. The ...MORE
7 people found this helpful.
Helpful
Unhelpful"
"Last Time I Saw Paris, The (1954)","Alex Mangual
3 years ago
Van Johnson & Elizabeth Taylor star in this doomed romance from 1954. It’s nearing the end of WWII & Johnson, a soldier in the reporter core, meets Taylor during the liberation of Paris when she plants a wet one on his kisser leaving him a bit loopy. Meeting her properly some time later, we meet her ex-pat family, a sister, played by Donna Reed, who holds a candle for Johnson, & their ne’er do well father, played by Walter Pidgeon, who'd rather gamble for a big payday then work an honest job. Jo ...MORE
19 people found this helpful.
Helpful
Unhelpful"
"Last Time I Saw Paris, The (1954)","LJ Bissonnette
3 years ago
I've seen this movie several times over the years and have always enjoyed watching. It's  kind of like visiting old friends; I always notice something 'new' I'd either forgotten  or never noticed before. My mother's generation were so talented they often made movies that made you want to see them over and over w/o tiring of them. Thank you for sharing your talents Liz Taylor,Van Johnson, Zsa Zsa Gabor, Walter Pidgeon, and Roger Moore ...et al.
6 people found this helpful.
Helpful
Unhelpful"
"Last Time I Saw Paris, The (1954)","Ken Levy
9 months ago
It's good to remember how bad the movies were in the 1950's. This movie had pretty good actors struggling against an inane and improbable script. You can just imagine the front office demanding that the script do a sudden 180 degree turn with a sudden ""happy"" ending. 
However, it is fun to see a picture I probably first saw on late night tv many years ago. Also, it's fun to get a glimpse of Paris as it looked in 1954, just about 9 years after WWII.
2 people found this helpful.
Helpful
Unhelpful"
"Last Time I Saw Paris, The (1954)","Joan Geller
9 months ago
One of the themes is that money can't buy happiness. Van turns to drink when his dream of being a  Novelist s denied.despite having a gorgeous wife and money to spend. What begins as a passionate love affair begins to fall apart as he cannot give her the attention that she craves and life loses meaning for him   leading to him taking up dangerous sports and flirting with  Gabor.a married woman. At the same time Liz is dallying with Roger Moore.because vans no longer the happy man she married.    ...MORE
2 people found this helpful.
Helpful
Unhelpful"
"Last Time I Saw Paris, The (1954)","Marianne Flatley
a year ago
Visually, it's a beautiful film. And Van Johnson steals every scene he's in. But the women, Liz Taylor and Donna Reed, are flat. So is Zsa Zsa Gabor. And other than cafes, I fail to see the allure of Paris in the Fifties. I am also disappointed that Van and Liz had a lovely little girl but basically left her to go partying at night. Nothing here other than beautiful people. Fluff. Predictable script. Even the death scene has Liz in full makeup.
1 person found this helpful.
Helpful
Unhelpful"
"Last Time I Saw Paris, The (1954)","Arlene Paige
4 years ago
It was very pretty and somewhat revealing for its time, and now it's a comfort about the good old days, or something.  There's infidelity, apparently, though denied, and thanks to some drunk or other a lady dies.  This currently passes as a kind of sweet fun.
3 people found this helpful.
Helpful
Unhelpful"
"Last Time I Saw Paris, The (1954)","Laney Clark
2 weeks ago
Recently discovered this film on TCM and it was a lovely watch. Felt the plot was spaced out at times but overall it is a very good film and Elizabeth Taylor’s performance throughout the picture and her chemistry with Van Johnson could be felt through the screen and was most definitely deserving of an Oscar nom.
Was this review helpful to you?
Helpful
Unhelpful"
"Last Time I Saw Paris, The (1954)","Don Champagne
9 months ago
What I like most about this tear-jerker is the last five minutes, where all the surviving characters are revealed to be flawed but very good people.  One of my ten best movies of the early 1950s.  Indeed, I rank it number two after ""Shane"".
Was this review helpful to you?
Helpful
Unhelpful"
"Last Time I Saw Paris, The (1954)","J.R. Horsting
3 years ago
A brilliant film about the complexities of life & what is truly important. A great cast, writing & direction. It performs far beyond its measure, with a great human story.
3 people found this helpful.
Helpful
Unhelpful"
"Last Time I Saw Paris, The (1954)","Max Eglinton
2 weeks ago
Kinda just a ridiculous overlong movie.  Johnson totally bereft of charisma but the storyline and weak script didn't help his miscast trip through it all.  Couldn't wait for this underblown melodrama about dull as hell social misfits to finish tho my wife kind of enjoyed it,  go figure.
Was this review helpful to you?
Helpful
Unhelpful"
"Last Time I Saw Paris, The (1954)","Joe Guide
8 months ago
There lies deep within this memorable and sensitive move is a clash of beauty (Helen) versus a desire to capture  lone’s dreams inside the city of lights. It transcends into love of one’s family and the loss of past loves and memories.
Was this review helpful to you?
Helpful
Unhelpful"
"Last Time I Saw Paris, The (1954)","Kathie Terry
11 months ago
I love old movies...it's passion and beauty that i love about this movie. it's fun to read about a lot of actors and actress of a full beautiful cast.
Was this review helpful to you?
Helpful
Unhelpful"
"Last Time I Saw Paris, The (1954)","Hans Bass
3 years ago
To me it was heart wrentching, I was very emotionally involved in the story,and van Johnson's  acting was so convincingly touching that i was moved in a big way ,it was so real andwas a heartbreaking tearjerker  that left a lasting impression.
4 people found this helpful.
Helpful
Unhelpful"
"Last Time I Saw Paris, The (1954)","Lynn Hofstrand
2 years ago
Tear jerker, everyone well cast except Van Johnson.  His facial expressions and mannerisms were more annoying then ingratiating & sympathetic.  Don’t know who were big actors at that time but almost anyone would have been an improvement.
Was this review helpful to you?
Helpful
Unhelpful"
